min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,120,12,22,17,32,37,15,516,381,135,0.7384,4957.19,9068.03,4110.84,2.206,23.8,-30.45,9.607,-446.19,-22.31,4,-280.65,4376.04,2.711,581.15,1.374,155,516,403,113,0.781,9601.98,12601.85,2999.86,4.201,31.27,-26.55,18.608,-309.48,-15.47,3,-253.5,7625.94,5.16,1976.04,2.693,155,93.4,86.7
0.12,"(0.3, 0.6)",True,120,12,22,17,32,37,20,515,380,135,0.7379,4068.04,8058.79,3990.75,2.019,21.21,-29.56,7.899,-417.63,-20.88,4,-280.65,3605.4,2.403,462.64,1.326,155,515,403,112,0.7825,8703.81,11579.18,2875.36,4.027,28.73,-25.67,16.901,-314.54,-15.73,3,-253.5,6846.22,4.735,1857.6,2.782,155,93.87,81.9
0.12,"(0.3, 0.6)",True,120,12,22,17,37,42,10,515,383,132,0.7437,5915.05,9898.39,3983.34,2.485,25.84,-30.18,11.486,-395.19,-19.76,4,-280.65,5030.45,2.962,884.61,1.623,155,515,403,112,0.7825,10551.02,13426.38,2875.36,4.669,33.32,-25.67,20.487,-304.42,-15.22,3,-253.5,8271.46,5.513,2279.56,3.187,155,94.11,89.3
0.12,"(0.3, 0.6)",True,120,12,22,17,37,42,15,515,381,134,0.7398,4986.65,8969.99,3983.34,2.252,23.54,-29.73,9.683,-405.24,-20.26,6,-280.65,4324.06,2.686,662.59,1.467,155,515,403,112,0.7825,9622.53,12497.89,2875.36,4.347,31.01,-25.67,18.685,-309.48,-15.47,3,-253.5,7564.98,5.127,2057.55,2.974,155,93.93,87.98
0.12,"(0.3, 0.6)",True,120,12,22,17,37,42,20,515,380,135,0.7379,4088.57,8077.75,3989.19,2.025,21.26,-29.55,7.939,-412.43,-20.62,4,-280.65,3636.12,2.416,452.45,1.319,155,515,403,112,0.7825,8724.35,11599.71,2875.36,4.034,28.78,-25.67,16.94,-314.54,-15.73,3,-253.5,6876.95,4.752,1847.41,2.772,155,93.76,81.81
0.12,"(0.3, 0.6)",True,120,12,22,17,42,47,10,515,382,133,0.7417,5616.51,9604.85,3988.34,2.408,25.14,-29.99,10.906,-399.85,-19.99,4,-280.65,4766.49,2.855,850.02,1.599,155,515,403,112,0.7825,10252.45,13127.81,2875.36,4.566,32.58,-25.67,19.908,-304.42,-15.22,3,-253.5,8007.44,5.368,2245.01,3.154,155,94.3,89.38
0.12,"(0.3, 0.6)",True,120,12,22,17,42,47,15,515,382,133,0.7417,4852.11,8840.45,3988.34,2.217,23.14,-29.99,9.422,-407.39,-20.37,4,-280.65,4189.69,2.631,662.43,1.467,155,515,403,112,0.7825,9487.98,12363.34,2875.36,4.3,30.68,-25.67,18.423,-309.48,-15.47,3,-253.5,7430.58,5.054,2057.4,2.974,155,94.13,87.52
0.12,"(0.3, 0.6)",True,120,12,22,17,42,47,20,515,381,134,0.7398,4059.99,8048.33,3988.34,2.018,21.12,-29.76,7.883,-414.93,-20.75,4,-280.65,3597.7,2.4,462.29,1.326,155,515,403,112,0.7825,8695.75,11571.11,2875.36,4.024,28.71,-25.67,16.885,-314.54,-15.73,3,-253.5,6838.5,4.731,1857.24,2.782,155,93.88,81.87
0.12,"(0.3, 0.6)",True,120,15,25,20,35,40,10,511,367,144,0.7182,5518.91,10314.05,4795.15,2.151,28.1,-33.3,10.8,-383.97,-19.2,5,-280.65,4902.67,2.628,616.24,1.345,154,511,385,126,0.7534,10118.68,13717.04,3598.36,3.812,35.63,-28.56,19.802,-304.42,-15.22,3,-253.5,8116.51,4.574,2002.17,2.508,154,92.89,86.75
0.12,"(0.3, 0.6)",True,120,15,25,20,35,40,15,511,363,148,0.7104,4616.62,9415.73,4799.11,1.962,25.94,-32.43,9.034,-407.38,-20.37,5,-280.65,4238.46,2.406,378.16,1.212,154,511,385,126,0.7534,9216.32,12814.68,3598.36,3.561,33.28,-28.56,18.036,-309.48,-15.47,3,-253.5,7452.24,4.281,1764.08,2.329,154,92.42,81.9
0.12,"(0.3, 0.6)",True,120,15,25,20,35,40,20,511,363,148,0.7104,3628.59,8436.48,4807.9,1.755,23.24,-32.49,7.101,-463.94,-23.2,5,-280.65,3477.54,2.15,151.05,1.085,154,511,385,126,0.7534,8228.22,11826.58,3598.36,3.287,30.72,-28.56,16.102,-314.54,-15.73,3,-253.5,6691.26,3.946,1536.96,2.158,154,92.07,69.74
0.12,"(0.3, 0.6)",True,120,15,25,20,40,45,10,511,364,147,0.7123,5379.86,10185.51,4805.65,2.119,27.98,-32.69,10.528,-393.74,-19.69,5,-280.65,4837.85,2.601,542.01,1.304,154,511,385,126,0.7534,9979.68,13578.04,3598.36,3.773,35.27,-28.56,19.53,-304.42,-15.22,3,-253.5,8051.74,4.545,1927.94,2.452,154,92.57,85.98
0.12,"(0.3, 0.6)",True,120,15,25,20,40,45,15,511,364,147,0.7123,4544.76,9350.41,4805.65,1.946,25.69,-32.69,8.894,-412.38,-20.62,5,-280.65,4194.38,2.388,350.39,1.196,154,511,385,126,0.7534,9144.5,12742.86,3598.36,3.541,33.1,-28.56,17.895,-309.48,-15.47,3,-253.5,7408.2,4.262,1736.3,2.308,154,92.32,80.88
0.12,"(0.3, 0.6)",True,120,15,25,20,40,45,20,511,362,149,0.7084,3708.42,8516.07,4807.65,1.771,23.53,-32.27,7.257,-459.76,-22.99,5,-280.65,3558.28,2.177,150.14,1.084,154,511,385,126,0.7534,8308.05,11906.41,3598.36,3.309,30.93,-28.56,16.258,-314.54,-15.73,3,-253.5,6772.0,3.982,1536.05,2.157,154,91.95,70.42
0.12,"(0.3, 0.6)",True,120,15,25,20,45,50,10,511,363,148,0.7104,5104.42,9913.57,4809.15,2.061,27.31,-32.49,9.989,-394.17,-19.71,5,-280.65,4598.26,2.52,506.15,1.284,154,511,385,126,0.7534,9704.3,13302.66,3598.36,3.697,34.55,-28.56,18.991,-304.42,-15.22,3,-253.5,7812.16,4.44,1892.13,2.425,154,92.68,85.84
0.12,"(0.3, 0.6)",True,120,15,25,20,45,50,15,511,363,148,0.7104,4374.55,9183.71,4809.15,1.91,25.3,-32.49,8.561,-405.11,-20.26,5,-280.65,4043.38,2.336,331.17,1.186,154,511,385,126,0.7534,8974.33,12572.69,3598.36,3.494,32.66,-28.56,17.562,-309.48,-15.47,3,-253.5,7257.2,4.196,1717.13,2.294,154,92.41,79.19
0.12,"(0.3, 0.6)",True,120,15,25,20,45,50,20,511,363,148,0.7104,3656.85,8466.01,4809.15,1.76,23.32,-32.49,7.156,-466.28,-23.31,5,-280.65,3505.92,2.159,150.93,1.085,154,511,385,126,0.7534,8256.52,11854.88,3598.36,3.295,30.79,-28.56,16.158,-314.54,-15.73,3,-253.5,6719.66,3.959,1536.86,2.158,154,92.03,69.96
0.12,"(0.3, 0.6)",True,120,18,28,23,38,43,10,507,355,152,0.7002,4932.57,10574.71,5642.15,1.874,29.79,-37.12,9.729,-559.42,-27.97,4,-280.65,4484.15,2.238,448.42,1.222,153,507,369,138,0.7278,9496.42,13868.78,4372.36,3.172,37.58,-31.68,18.731,-304.42,-15.22,4,-253.5,7670.98,3.739,1825.44,2.161,153,92.49,82.07
0.12,"(0.3, 0.6)",True,120,18,28,23,38,43,15,507,355,152,0.7002,4114.77,9756.92,5642.15,1.729,27.48,-37.12,8.116,-601.41,-30.07,4,-280.65,3877.41,2.071,237.36,1.117,153,507,369,138,0.7278,8678.53,13050.89,4372.36,2.985,35.37,-31.68,17.117,-309.48,-15.47,4,-253.5,7064.16,3.522,1614.37,2.027,153,92.04,72.54
0.12,"(0.3, 0.6)",True,120,18,28,23,38,43,20,507,352,155,0.6943,3177.93,8825.15,5647.22,1.563,25.07,-36.43,6.268,-677.86,-33.89,4,-280.65,3153.82,1.87,24.12,1.012,153,507,369,138,0.7278,7741.59,12113.95,4372.36,2.771,32.83,-31.68,15.269,-314.54,-15.73,4,-253.5,6340.48,3.264,1401.11,1.891,153,91.66,60.52
0.12,"(0.3, 0.6)",True,120,18,28,23,43,48,10,507,353,154,0.6963,4701.81,10347.95,5646.15,1.833,29.31,-36.66,9.274,-593.87,-29.69,4,-280.65,4328.04,2.194,373.76,1.185,153,507,369,138,0.7278,9265.7,13638.06,4372.36,3.119,36.96,-31.68,18.276,-304.42,-15.22,4,-253.5,7514.88,3.683,1750.82,2.114,153,92.27,79.21
0.12,"(0.3, 0.6)",True,120,18,28,23,43,48,15,507,353,154,0.6963,3959.36,9605.51,5646.15,1.701,27.21,-36.66,7.809,-631.35,-31.57,4,-280.65,3765.97,2.039,193.39,1.096,153,507,369,138,0.7278,8523.14,12895.5,4372.36,2.949,34.95,-31.68,16.811,-309.48,-15.47,4,-253.5,6952.72,3.483,1570.42,1.999,153,91.92,70.48
0.12,"(0.3, 0.6)",True,120,18,28,23,43,48,20,507,353,154,0.6963,3232.4,8878.54,5646.15,1.572,25.15,-36.66,6.376,-672.62,-33.63,4,-280.65,3195.06,1.881,37.34,1.018,153,507,369,138,0.7278,7796.05,12168.42,4372.36,2.783,32.98,-31.68,15.377,-314.54,-15.73,4,-253.5,6381.72,3.279,1414.33,1.9,153,91.69,61.29
0.12,"(0.3, 0.6)",True,120,18,28,23,48,53,10,507,352,155,0.6943,4455.21,10103.35,5648.15,1.789,28.7,-36.44,8.787,-602.04,-30.1,4,-280.65,4128.51,2.138,326.7,1.162,153,507,369,138,0.7278,9019.05,13391.41,4372.36,3.063,36.29,-31.68,17.789,-304.42,-15.22,4,-253.5,7315.31,3.612,1703.74,2.084,153,92.26,76.59
0.12,"(0.3, 0.6)",True,120,18,28,23,48,53,15,507,352,155,0.6943,3751.39,9399.53,5648.15,1.664,26.7,-36.44,7.399,-630.58,-31.53,4,-280.65,3574.86,1.986,176.53,1.087,153,507,369,138,0.7278,8315.14,12687.5,4372.36,2.902,34.38,-31.68,16.401,-309.48,-15.47,4,-253.5,6761.6,3.414,1553.54,1.988,153,92.08,68.49
0.12,"(0.3, 0.6)",True,120,18,28,23,48,53,20,507,352,155,0.6943,3194.87,8843.01,5648.15,1.566,25.12,-36.44,6.302,-677.06,-33.85,4,-280.65,3157.38,1.87,37.49,1.019,153,507,369,138,0.7278,7758.53,12130.89,4372.36,2.774,32.88,-31.68,15.303,-314.54,-15.73,4,-253.5,6344.05,3.265,1414.48,1.9,153,91.75,60.96
0.12,"(0.3, 0.6)",True,120,22,32,27,42,47,10,501,351,150,0.7006,5339.21,11261.03,5921.82,1.902,32.08,-39.48,10.657,-464.35,-23.22,6,-200.93,4654.53,2.199,684.68,1.336,151,501,358,143,0.7146,9849.11,14483.97,4634.86,3.125,40.46,-32.41,19.659,-365.02,-18.25,6,-147.0,7805.47,3.556,2043.64,2.293,151,93.46,85.72
0.12,"(0.3, 0.6)",True,120,22,32,27,42,47,15,501,351,150,0.7006,4578.31,10500.13,5921.82,1.773,29.91,-39.48,9.138,-471.92,-23.6,6,-200.93,4067.98,2.048,510.33,1.25,151,501,358,143,0.7146,9088.13,13722.99,4634.86,2.961,38.33,-32.41,18.14,-372.59,-18.63,6,-147.0,7218.86,3.364,1869.27,2.182,151,93.3,79.75
0.12,"(0.3, 0.6)",True,120,22,32,27,42,47,20,501,351,150,0.7006,3776.81,9698.63,5921.82,1.638,27.63,-39.48,7.539,-521.89,-26.09,6,-200.93,3492.57,1.9,284.24,1.139,151,501,358,143,0.7146,8286.55,12921.41,4634.86,2.788,36.09,-32.41,16.54,-380.17,-19.01,6,-147.0,6643.38,3.175,1643.17,2.039,151,92.76,70.28
0.12,"(0.3, 0.6)",True,120,22,32,27,47,52,10,501,351,150,0.7006,5266.38,11188.19,5921.82,1.889,31.88,-39.48,10.512,-462.26,-23.11,6,-200.93,4576.29,2.179,690.09,1.338,151,501,358,143,0.7146,9776.31,14411.17,4634.86,3.109,40.25,-32.41,19.514,-362.92,-18.15,6,-147.0,7727.26,3.53,2049.05,2.296,151,93.6,85.64
0.12,"(0.3, 0.6)",True,120,22,32,27,47,52,15,501,351,150,0.7006,4494.59,10416.4,5921.82,1.759,29.68,-39.48,8.971,-469.81,-23.49,6,-200.93,3971.9,2.023,522.68,1.256,151,501,358,143,0.7146,9004.43,13639.3,4634.86,2.943,38.1,-32.41,17.973,-370.48,-18.52,6,-147.0,7122.81,3.332,1881.62,2.19,151,93.52,79.36
0.12,"(0.3, 0.6)",True,120,22,32,27,47,52,20,501,351,150,0.7006,3863.48,9785.3,5921.82,1.652,27.88,-39.48,7.712,-511.66,-25.58,6,-200.93,3543.31,1.913,320.17,1.157,151,501,358,143,0.7146,8373.23,13008.1,4634.86,2.807,36.34,-32.41,16.713,-378.04,-18.9,6,-147.0,6694.14,3.192,1679.1,2.062,151,92.92,71.56
0.12,"(0.3, 0.6)",True,120,22,32,27,52,57,10,501,350,151,0.6986,4996.21,10918.03,5921.82,1.844,31.19,-39.22,9.972,-469.76,-23.49,6,-200.93,4472.95,2.152,523.26,1.257,151,501,358,143,0.7146,9506.09,14140.95,4634.86,3.051,39.5,-32.41,18.974,-370.42,-18.52,6,-147.0,7623.87,3.496,1882.22,2.191,151,92.81,82.9
0.12,"(0.3, 0.6)",True,120,22,32,27,52,57,15,501,350,151,0.6986,4395.67,10317.49,5921.82,1.742,29.48,-39.22,8.774,-474.81,-23.74,6,-200.93,3951.53,2.018,444.14,1.218,151,501,358,143,0.7146,8905.47,13540.33,4634.86,2.921,37.82,-32.41,17.775,-375.48,-18.77,6,-147.0,7102.39,3.326,1803.08,2.141,151,93.08,77.47
0.12,"(0.3, 0.6)",True,120,22,32,27,52,57,20,501,350,151,0.6986,3832.22,9754.04,5921.82,1.647,27.87,-39.22,7.649,-515.69,-25.78,6,-200.93,3539.87,1.912,292.35,1.143,151,501,358,143,0.7146,8341.96,12976.82,4634.86,2.8,36.25,-32.41,16.651,-380.54,-19.03,6,-147.0,6690.67,3.191,1651.28,2.045,151,92.74,70.84
