sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
75.0,0.15,None,True,392,246,146,0.6276,2864.46,8660.79,5796.33,1.494,35.21,-39.7,7.307,-536.1,-26.8,6,-292.54,2353.94,1.589,510.52,1.284,118,392,246,146,0.6276,6393.64,10875.64,4482.0,2.427,44.21,-30.7,16.31,-270.03,-13.5,6,-247.5,4820.72,2.539,1572.93,2.165,118,95.98,69.21
75.0,0.15,None,False,445,276,169,0.6202,2709.87,9641.75,6931.88,1.391,34.93,-41.02,6.09,-664.84,-33.24,6,-292.54,2288.66,1.483,421.2,1.192,134,445,276,169,0.6202,6715.99,12126.49,5410.5,2.241,43.94,-32.01,15.092,-336.21,-16.81,6,-247.5,5088.28,2.365,1627.71,1.968,134,95.66,64.28
75.0,0.15,"(0.3, 0.5)",True,336,215,121,0.6399,3204.7,7763.44,4558.74,1.703,36.11,-37.68,9.538,-384.79,-19.24,7,-292.45,2521.16,1.808,683.53,1.475,101,336,215,121,0.6399,6229.89,9699.39,3469.5,2.796,45.11,-28.67,18.541,-249.87,-12.49,7,-247.5,4636.92,2.941,1592.96,2.475,101,96.65,78.1
75.0,0.15,"(0.3, 0.5)",False,382,244,138,0.6387,3288.58,8676.92,5388.34,1.61,35.56,-39.05,8.609,-527.29,-26.36,7,-292.45,2667.36,1.735,621.21,1.353,115,382,244,138,0.6387,6727.68,10873.68,4146.0,2.623,44.56,-30.04,17.612,-347.37,-17.37,7,-247.5,5070.92,2.805,1656.75,2.24,115,95.9,74.63
75.0,0.15,"(0.2, 0.5)",True,300,198,102,0.66,3449.99,7302.05,3852.06,1.896,36.88,-37.77,11.5,-408.77,-20.44,7,-292.45,2865.84,2.134,584.15,1.441,90,300,198,102,0.66,6150.88,9084.88,2934.0,3.096,45.88,-28.76,20.503,-282.87,-14.14,7,-247.5,4756.39,3.449,1394.49,2.406,90,94.65,80.27
75.0,0.15,"(0.2, 0.5)",False,345,227,118,0.658,3622.42,8215.53,4593.11,1.789,36.19,-38.92,10.5,-551.27,-27.56,7,-292.45,2965.05,1.976,657.37,1.423,104,345,227,118,0.658,6728.17,10259.17,3531.0,2.905,45.19,-29.92,19.502,-380.37,-19.02,7,-247.5,5134.42,3.173,1593.75,2.364,104,95.23,79.47
75.0,0.15,"(0.3, 0.6)",True,318,205,113,0.6447,3226.49,7452.19,4225.7,1.764,36.35,-37.4,10.146,-384.79,-19.24,7,-244.5,2400.49,1.807,826.0,1.661,96,318,205,113,0.6447,6089.63,9298.13,3208.5,2.898,45.36,-28.39,19.15,-249.87,-12.49,7,-181.5,4399.16,2.919,1690.46,2.844,96,98.1,82.29
75.0,0.15,"(0.3, 0.6)",False,360,231,129,0.6417,3211.26,8253.06,5041.8,1.637,35.73,-39.08,8.92,-527.29,-26.36,6,-231.0,2621.61,1.789,589.65,1.343,109,360,231,129,0.6417,6452.34,10332.84,3880.5,2.663,44.73,-30.08,17.923,-347.37,-17.37,6,-177.0,4881.09,2.909,1571.25,2.188,109,95.7,74.4
75.0,0.18,None,True,243,161,82,0.6626,2571.84,5779.12,3207.28,1.802,35.9,-39.11,10.584,-309.94,-15.5,4,-177.0,1975.44,1.876,596.4,1.627,73,243,161,82,0.6626,4759.6,7228.6,2469.0,2.928,44.9,-30.11,19.587,-210.38,-10.52,4,-159.0,3506.18,3.001,1253.42,2.748,73,95.91,78.15
75.0,0.18,None,False,275,180,95,0.6545,2749.46,6507.29,3757.83,1.732,36.15,-39.56,9.998,-287.72,-14.39,4,-177.0,2239.18,1.891,510.28,1.41,83,275,180,95,0.6545,5225.2,8127.7,2902.5,2.8,45.15,-30.55,19.001,-210.38,-10.52,4,-159.0,3967.83,3.047,1257.37,2.304,83,95.64,74.71
75.0,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,3057.59,5285.28,2227.69,2.373,36.45,-34.27,14.56,-148.15,-7.41,4,-115.45,2663.04,2.951,394.55,1.457,63,210,145,65,0.6905,4948.27,6590.77,1642.5,4.013,45.45,-25.27,23.563,-106.1,-5.31,4,-88.5,3986.7,4.967,961.57,2.508,63,92.48,78.41
75.0,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,3259.16,5921.95,2662.78,2.224,36.56,-35.5,13.752,-179.98,-9.0,4,-115.46,2801.31,2.74,457.86,1.435,72,237,162,75,0.6835,5392.81,7380.31,1987.5,3.713,45.56,-26.5,22.754,-135.0,-6.75,4,-88.5,4286.84,4.613,1105.96,2.381,72,93.42,80.11
75.0,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2988.99,5020.14,2031.15,2.472,36.91,-36.27,15.568,-207.34,-10.37,3,-115.46,2601.94,3.152,387.05,1.471,58,192,136,56,0.7083,4717.59,6244.59,1527.0,4.089,45.92,-27.27,24.571,-106.1,-5.31,3,-88.5,3808.52,5.218,909.07,2.457,58,91.21,77.88
75.0,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,3279.11,5656.8,2377.69,2.379,36.97,-36.58,15.042,-220.84,-11.04,3,-115.46,2740.2,2.885,538.91,1.583,66,218,153,65,0.7018,5241.63,7034.13,1792.5,3.924,45.97,-27.58,24.044,-130.5,-6.53,3,-88.5,4108.67,4.789,1132.96,2.6,66,94.16,81.68
75.0,0.18,"(0.3, 0.6)",True,200,140,60,0.7,3136.79,5146.88,2010.1,2.561,36.76,-33.5,15.684,-148.15,-7.41,3,-115.45,2626.69,3.08,510.1,1.683,60,200,140,60,0.7,4937.35,6407.35,1470.0,4.359,45.77,-24.5,24.687,-106.1,-5.31,3,-88.5,3887.28,5.221,1050.07,2.913,60,93.65,81.05
75.0,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,3249.73,5694.92,2445.19,2.329,36.74,-34.93,14.443,-166.48,-8.32,3,-115.46,2702.61,2.793,547.11,1.584,68,225,155,70,0.6889,5275.31,7090.31,1815.0,3.907,45.74,-25.93,23.446,-130.5,-6.52,3,-88.5,4116.12,4.733,1159.19,2.627,68,94.4,81.96
75.0,0.21,None,True,154,107,47,0.6948,2328.26,4012.85,1684.59,2.382,37.5,-35.84,15.119,-298.45,-14.92,3,-177.0,1797.5,2.538,530.76,2.028,47,154,107,47,0.6948,3714.64,4976.14,1261.5,3.945,46.51,-26.84,24.121,-235.45,-11.77,3,-159.0,2760.79,4.104,953.85,3.564,47,90.06,80.56
75.0,0.21,None,False,172,116,56,0.6744,2256.43,4362.61,2106.19,2.071,37.61,-37.61,13.119,-298.45,-14.92,4,-177.0,1854.05,2.338,402.38,1.559,52,172,116,56,0.6744,3804.88,5406.88,1602.0,3.375,46.61,-28.61,22.121,-235.45,-11.77,4,-159.0,2934.31,3.763,870.57,2.612,52,88.66,76.85
75.0,0.21,"(0.3, 0.5)",True,135,95,40,0.7037,2205.88,3645.97,1440.1,2.532,38.38,-36.0,16.34,-260.68,-13.03,3,-190.5,1831.01,2.982,374.87,1.726,41,135,95,40,0.7037,3421.32,4501.32,1080.0,4.168,47.38,-27.0,25.343,-201.38,-10.07,3,-163.5,2677.4,4.782,743.93,3.0,41,86.01,76.18
75.0,0.21,"(0.3, 0.5)",False,151,103,48,0.6821,2123.57,3971.76,1848.19,2.149,38.56,-38.5,14.063,-260.68,-13.03,4,-190.5,1900.01,2.664,223.56,1.316,46,151,103,48,0.6821,3483.06,4899.06,1416.0,3.46,47.56,-29.5,23.067,-201.38,-10.07,4,-163.5,2845.37,4.232,637.69,2.191,46,84.04,71.41
75.0,0.21,"(0.2, 0.5)",True,125,91,34,0.728,2265.92,3549.97,1284.05,2.765,39.01,-37.77,18.127,-260.68,-13.03,3,-190.5,1985.97,3.541,279.95,1.557,38,125,91,34,0.728,3391.32,4369.32,978.0,4.468,48.01,-28.76,27.131,-201.38,-10.07,3,-163.5,2769.35,5.536,621.98,2.692,38,83.59,73.42
75.0,0.21,"(0.2, 0.5)",False,140,99,41,0.7071,2272.16,3875.76,1603.59,2.417,39.15,-39.11,16.23,-260.68,-13.03,3,-190.5,2018.05,3.02,254.12,1.42,42,140,99,41,0.7071,3532.56,4767.06,1234.5,3.862,48.15,-30.11,25.233,-201.38,-10.07,3,-163.5,2900.31,4.704,632.26,2.4,42,84.02,72.67
75.0,0.21,"(0.3, 0.6)",True,127,91,36,0.7165,2309.81,3545.81,1236.0,2.869,38.96,-34.33,18.187,-260.68,-13.03,3,-190.5,1795.41,3.149,514.39,2.284,39,127,91,36,0.7165,3453.16,4365.16,912.0,4.786,47.97,-25.33,27.19,-201.38,-10.07,3,-163.5,2587.73,5.117,865.43,4.053,39,88.39,80.27
75.0,0.21,"(0.3, 0.6)",False,142,98,44,0.6901,2185.37,3829.46,1644.09,2.329,39.08,-37.37,15.39,-260.68,-13.03,3,-190.5,1804.0,2.713,381.38,1.645,43,142,98,44,0.6901,3463.79,4711.79,1248.0,3.775,48.08,-28.36,24.393,-201.38,-10.07,3,-163.5,2695.25,4.365,768.54,2.719,43,86.53,76.37
80.0,0.09,None,True,968,554,414,0.5723,-1554.55,17036.22,18590.77,0.916,30.75,-44.91,-1.606,-2130.91,-106.55,7,-320.95,-1647.8,0.877,93.25,1.018,291,968,554,414,0.5723,7157.58,22023.08,14865.5,1.481,39.75,-35.91,7.394,-429.37,-21.47,7,-267.0,4445.52,1.411,2712.06,1.668,291,89.02,15.0
80.0,0.09,None,False,1112,630,482,0.5665,-2049.52,19939.11,21988.63,0.907,31.65,-45.62,-1.843,-2393.03,-119.65,7,-320.95,-1686.4,0.892,-363.13,0.943,334,1112,630,482,0.5665,7958.23,25609.73,17651.5,1.451,40.65,-36.62,7.157,-554.93,-27.75,7,-267.0,5315.66,1.424,2642.57,1.517,334,88.32,15.0
80.0,0.09,"(0.3, 0.5)",True,823,469,354,0.5699,-657.34,14702.54,15359.88,0.957,31.35,-43.39,-0.799,-1323.68,-66.18,11,-388.45,-682.7,0.938,25.36,1.006,247,823,469,354,0.5699,6750.31,18924.56,12174.25,1.554,40.35,-34.39,8.202,-423.01,-21.15,11,-289.5,4501.79,1.514,2248.52,1.657,247,90.45,15.0
80.0,0.09,"(0.3, 0.5)",False,950,534,416,0.5621,-1229.45,17207.33,18436.78,0.933,32.22,-44.32,-1.294,-1894.16,-94.71,11,-388.45,-877.69,0.932,-351.75,0.936,285,950,534,416,0.5621,7320.76,22014.01,14693.25,1.498,41.22,-35.32,7.706,-544.01,-27.2,11,-289.5,5107.48,1.496,2213.27,1.504,285,89.22,15.0
80.0,0.09,"(0.2, 0.5)",True,738,428,310,0.5799,434.76,13600.47,13165.71,1.033,31.78,-42.47,0.589,-1070.53,-53.53,8,-268.01,647.44,1.071,-212.68,0.948,222,738,428,310,0.5799,7077.28,17453.53,10376.25,1.682,40.78,-33.47,9.59,-466.51,-23.33,8,-196.0,5291.84,1.741,1785.43,1.552,222,89.8,17.83
80.0,0.09,"(0.2, 0.5)",False,855,489,366,0.5719,137.69,15979.2,15841.51,1.009,32.68,-43.28,0.161,-1287.99,-64.4,8,-268.01,681.98,1.064,-544.29,0.894,257,855,489,366,0.5719,7832.62,20380.87,12548.25,1.624,41.68,-34.28,9.161,-592.01,-29.6,8,-196.0,6063.93,1.719,1768.69,1.43,257,86.78,15.87
80.0,0.09,"(0.3, 0.6)",True,776,443,333,0.5709,-197.0,13999.55,14196.55,0.986,31.6,-42.63,-0.254,-968.7,-48.43,11,-388.45,-637.99,0.938,440.99,1.115,233,776,443,333,0.5709,6787.74,17987.49,11199.75,1.606,40.6,-33.63,8.747,-394.15,-19.71,11,-289.5,4249.44,1.517,2538.31,1.85,233,91.54,15.0
80.0,0.09,"(0.3, 0.6)",False,893,507,386,0.5677,-241.88,16590.18,16832.05,0.986,32.72,-43.61,-0.271,-1177.73,-58.89,11,-388.45,-462.83,0.962,220.96,1.046,268,893,507,386,0.5677,7795.55,21153.8,13358.25,1.584,41.72,-34.61,8.73,-454.65,-22.73,11,-289.5,5162.25,1.539,2633.3,1.697,268,91.1,15.0
80.0,0.12,None,True,624,375,249,0.601,1125.98,12108.13,10982.14,1.103,32.29,-44.1,1.804,-698.43,-34.92,9,-361.46,755.57,1.095,370.42,1.122,188,624,375,249,0.601,6742.73,15484.48,8741.75,1.771,41.29,-35.11,10.806,-345.0,-17.25,9,-280.5,4680.07,1.732,2062.66,1.879,188,94.91,56.49
80.0,0.12,None,False,716,423,293,0.5908,684.74,13780.84,13096.1,1.052,32.58,-44.7,0.956,-851.36,-42.57,7,-334.56,777.11,1.084,-92.36,0.976,215,716,423,293,0.5908,7129.24,17588.99,10459.75,1.682,41.58,-35.7,9.957,-490.0,-24.5,7,-271.5,5286.47,1.714,1842.76,1.603,215,90.18,27.03
80.0,0.12,"(0.3, 0.5)",True,534,324,210,0.6067,1718.52,10654.65,8936.12,1.192,32.88,-42.55,3.218,-645.09,-32.25,9,-361.44,1389.74,1.221,328.78,1.125,161,534,324,210,0.6067,6525.69,13571.94,7046.25,1.926,41.89,-33.55,12.22,-378.0,-18.9,9,-280.5,4747.24,1.951,1778.44,1.866,161,96.11,56.43
80.0,0.12,"(0.3, 0.5)",False,612,366,246,0.598,1424.38,12126.5,10702.13,1.133,33.13,-43.5,2.327,-755.19,-37.76,9,-361.45,1585.09,1.219,-160.71,0.953,184,612,366,246,0.598,6933.27,15421.52,8488.25,1.817,42.14,-34.51,11.329,-523.0,-26.15,9,-280.5,5437.44,1.948,1495.83,1.544,184,89.97,39.48
80.0,0.12,"(0.2, 0.5)",True,478,295,183,0.6172,2172.55,9784.09,7611.53,1.285,33.17,-41.59,4.545,-604.07,-30.2,6,-307.44,1876.75,1.355,295.8,1.127,144,478,295,183,0.6172,6475.61,12440.36,5964.75,2.086,42.17,-32.59,13.547,-383.5,-19.18,6,-262.5,4883.27,2.17,1592.34,1.89,144,95.8,57.86
80.0,0.12,"(0.2, 0.5)",False,551,337,214,0.6116,2231.75,11381.69,9149.94,1.244,33.77,-42.76,4.05,-937.02,-46.85,8,-347.95,2291.71,1.375,-59.96,0.98,166,551,337,214,0.6116,7191.41,14415.66,7224.25,1.995,42.78,-33.76,13.052,-528.5,-26.42,8,-276.0,5756.99,2.193,1434.42,1.598,166,92.46,46.84
80.0,0.12,"(0.3, 0.6)",True,499,305,194,0.6112,1802.41,10122.7,8320.28,1.217,33.19,-42.89,3.612,-567.7,-28.38,9,-361.44,1203.97,1.2,598.44,1.26,150,499,305,194,0.6112,6294.74,12868.99,6574.25,1.957,42.19,-33.89,12.615,-405.87,-20.29,9,-280.5,4345.58,1.907,1949.16,2.094,150,98.5,65.2
80.0,0.12,"(0.3, 0.6)",False,570,344,226,0.6035,1536.3,11488.64,9952.34,1.154,33.4,-44.04,2.695,-803.23,-40.16,9,-361.44,1313.74,1.189,222.56,1.074,171,570,344,226,0.6035,6667.44,14585.69,7918.25,1.842,42.4,-35.04,11.697,-569.37,-28.47,9,-280.5,4905.2,1.887,1762.24,1.737,171,93.61,50.19
80.0,0.15,None,True,392,246,146,0.6276,2609.44,8660.79,6051.35,1.431,35.21,-41.45,6.657,-586.1,-29.3,6,-307.55,2173.92,1.521,435.52,1.232,118,392,246,146,0.6276,6138.64,10875.64,4737.0,2.296,44.21,-32.45,15.66,-300.03,-15.0,6,-262.5,4640.72,2.401,1497.93,2.051,118,95.78,65.55
80.0,0.15,None,False,445,276,169,0.6202,2399.84,9641.75,7241.9,1.331,34.93,-42.85,5.393,-734.84,-36.74,6,-307.55,2073.65,1.419,326.19,1.142,134,445,276,169,0.6202,6405.99,12126.49,5720.5,2.12,43.94,-33.85,14.395,-376.21,-18.81,6,-262.5,4873.28,2.236,1532.71,1.863,134,95.36,59.62
80.0,0.15,"(0.3, 0.5)",True,335,215,120,0.6418,3023.18,7763.44,4740.26,1.638,36.11,-39.5,9.024,-404.78,-20.24,7,-307.44,2399.65,1.741,623.52,1.416,101,335,215,120,0.6418,6039.39,9699.39,3660.0,2.65,45.11,-30.5,18.028,-269.87,-13.49,7,-262.5,4506.42,2.788,1532.96,2.345,101,96.47,75.29
80.0,0.15,"(0.3, 0.5)",False,381,244,137,0.6404,3067.06,8676.92,5609.87,1.547,35.56,-40.95,8.05,-557.29,-27.86,7,-307.44,2600.91,1.704,466.15,1.243,115,381,244,137,0.6404,6497.18,10873.68,4376.5,2.485,44.56,-31.95,17.053,-377.37,-18.87,7,-262.5,4995.42,2.732,1501.75,2.007,115,94.83,69.59
80.0,0.15,"(0.2, 0.5)",True,299,198,101,0.6622,3298.48,7302.05,4003.56,1.824,36.88,-39.64,11.032,-428.76,-21.44,7,-307.44,2708.84,2.027,589.64,1.432,90,299,198,101,0.6622,5990.38,9084.88,3094.5,2.936,45.88,-30.64,20.035,-302.87,-15.14,7,-262.5,4590.42,3.237,1399.96,2.344,90,95.07,78.59
80.0,0.15,"(0.2, 0.5)",False,344,227,117,0.6599,3435.91,8215.53,4779.61,1.719,36.19,-40.85,9.988,-581.27,-29.06,7,-307.44,2923.6,1.95,512.31,1.301,104,344,227,117,0.6599,6532.67,10259.17,3726.5,2.753,45.19,-31.85,18.99,-410.37,-20.52,7,-262.5,5083.92,3.107,1448.75,2.103,104,94.16,74.81
80.0,0.15,"(0.3, 0.6)",True,317,205,112,0.6467,3059.97,7452.19,4392.21,1.697,36.35,-39.22,9.653,-404.78,-20.24,7,-254.5,2364.03,1.785,695.94,1.504,96,317,205,112,0.6467,5914.13,9298.13,3384.0,2.748,45.36,-30.21,18.657,-269.87,-13.49,7,-191.5,4353.66,2.863,1560.46,2.491,96,97.13,78.08
80.0,0.15,"(0.3, 0.6)",False,359,231,128,0.6435,3004.74,8253.06,5248.32,1.573,35.73,-41.0,8.37,-557.29,-27.86,6,-241.0,2476.6,1.714,528.13,1.297,108,359,231,128,0.6435,6236.84,10332.84,4096.0,2.523,44.73,-32.0,17.373,-377.37,-18.87,6,-187.0,4736.09,2.752,1500.75,2.077,108,95.44,71.35
80.0,0.18,None,True,243,161,82,0.6626,2431.82,5779.12,3347.3,1.727,35.9,-40.82,10.008,-334.94,-16.75,4,-187.0,1875.43,1.796,556.4,1.561,73,243,161,82,0.6626,4619.6,7228.6,2609.0,2.771,44.9,-31.82,19.011,-230.38,-11.52,4,-169.0,3406.18,2.839,1213.42,2.603,73,95.11,75.58
80.0,0.18,None,False,275,180,95,0.6545,2584.44,6507.29,3922.85,1.659,36.15,-41.29,9.398,-312.72,-15.64,4,-187.0,2129.16,1.811,455.27,1.351,83,275,180,95,0.6545,5060.2,8127.7,3067.5,2.65,45.15,-32.29,18.401,-230.38,-11.52,4,-169.0,3857.83,2.884,1202.37,2.179,83,95.39,71.64
80.0,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,2967.58,5285.28,2317.7,2.28,36.45,-35.66,14.131,-163.14,-8.16,4,-120.44,2608.03,2.836,359.55,1.401,63,210,145,65,0.6905,4858.27,6590.77,1732.5,3.804,45.45,-26.65,23.135,-116.1,-5.81,4,-93.5,3931.7,4.709,926.57,2.378,63,91.77,77.37
80.0,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,3149.15,5921.95,2772.8,2.136,36.56,-36.97,13.288,-189.98,-9.5,4,-120.45,2736.3,2.634,412.85,1.376,72,237,162,75,0.6835,5282.81,7380.31,2097.5,3.519,45.56,-27.97,22.29,-145.0,-7.25,4,-93.5,4221.84,4.373,1060.96,2.254,72,93.11,78.88
80.0,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2903.98,5020.14,2116.15,2.372,36.91,-37.79,15.125,-232.33,-11.62,3,-120.45,2551.93,3.027,352.05,1.411,58,192,136,56,0.7083,4632.59,6244.59,1612.0,3.874,45.92,-28.79,24.128,-116.1,-5.81,3,-93.5,3758.52,4.944,874.07,2.326,58,90.49,76.8
80.0,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,3179.1,5656.8,2477.71,2.283,36.97,-38.12,14.583,-245.84,-12.29,3,-120.45,2680.2,2.771,498.9,1.517,66,218,153,65,0.7018,5141.63,7034.13,1892.5,3.717,45.97,-29.12,23.585,-140.5,-7.02,3,-93.5,4048.67,4.537,1092.96,2.461,66,93.9,80.58
80.0,0.18,"(0.3, 0.6)",True,200,140,60,0.7,3056.78,5146.88,2090.1,2.463,36.76,-34.84,15.284,-163.14,-8.16,3,-120.44,2576.68,2.962,480.1,1.618,60,200,140,60,0.7,4857.35,6407.35,1550.0,4.134,45.77,-25.83,24.287,-116.1,-5.81,3,-93.5,3837.28,4.952,1020.07,2.762,60,93.05,80.22
80.0,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,3149.72,5694.92,2545.2,2.238,36.74,-36.36,13.999,-176.48,-8.82,3,-120.45,2642.61,2.686,507.11,1.519,68,225,155,70,0.6889,5175.31,7090.31,1915.0,3.703,45.74,-27.36,23.001,-140.5,-7.02,3,-93.5,4056.12,4.489,1119.19,2.487,68,94.15,80.92
80.0,0.21,None,True,154,107,47,0.6948,2258.25,4012.85,1754.6,2.287,37.5,-37.33,14.664,-318.45,-15.92,3,-187.0,1747.5,2.434,510.75,1.953,47,154,107,47,0.6948,3644.64,4976.14,1331.5,3.737,46.51,-28.33,23.667,-255.45,-12.77,3,-169.0,2710.79,3.885,933.85,3.382,47,89.6,79.96
80.0,0.21,None,False,172,116,56,0.6744,2166.42,4362.61,2196.2,1.986,37.61,-39.22,12.595,-318.45,-15.92,4,-187.0,1794.05,2.241,372.37,1.496,52,172,116,56,0.6744,3714.88,5406.88,1692.0,3.196,46.61,-30.21,21.598,-255.45,-12.77,4,-169.0,2874.31,3.562,840.57,2.475,52,87.97,75.54
80.0,0.21,"(0.3, 0.5)",True,135,95,40,0.7037,2145.87,3645.97,1500.1,2.43,38.38,-37.5,15.895,-280.67,-14.03,3,-200.5,1791.01,2.858,354.86,1.662,41,135,95,40,0.7037,3361.32,4501.32,1140.0,3.949,47.38,-28.5,24.899,-216.38,-10.82,3,-173.5,2637.4,4.526,723.93,2.847,41,85.52,75.45
80.0,0.21,"(0.3, 0.5)",False,151,103,48,0.6821,2043.56,3971.76,1928.2,2.06,38.56,-40.17,13.534,-280.67,-14.03,4,-200.5,1850.01,2.553,193.55,1.263,46,151,103,48,0.6821,3403.06,4899.06,1496.0,3.275,47.56,-31.17,22.537,-216.38,-10.82,4,-173.5,2795.37,4.004,607.69,2.075,46,83.28,70.16
80.0,0.21,"(0.2, 0.5)",True,125,91,34,0.728,2210.92,3549.97,1339.05,2.651,39.01,-39.38,17.687,-280.67,-14.03,3,-200.5,1950.97,3.39,259.95,1.497,38,125,91,34,0.728,3336.32,4369.32,1033.0,4.23,48.01,-30.38,26.691,-216.38,-10.82,3,-173.5,2734.35,5.236,601.98,2.553,38,83.06,72.62
80.0,0.21,"(0.2, 0.5)",False,140,99,41,0.7071,2202.16,3875.76,1673.6,2.316,39.15,-40.82,15.73,-280.67,-14.03,3,-200.5,1973.05,2.89,229.11,1.364,42,140,99,41,0.7071,3462.56,4767.06,1304.5,3.654,48.15,-31.82,24.733,-216.38,-10.82,3,-173.5,2855.31,4.448,607.26,2.274,42,83.38,71.67
80.0,0.21,"(0.3, 0.6)",True,127,91,36,0.7165,2259.81,3545.81,1286.0,2.757,38.96,-35.72,17.794,-280.67,-14.03,3,-200.5,1760.41,3.022,499.39,2.202,39,127,91,36,0.7165,3403.16,4365.16,962.0,4.538,47.97,-26.72,26.797,-216.38,-10.82,3,-173.5,2552.73,4.847,850.43,3.849,39,88.04,79.79
80.0,0.21,"(0.3, 0.6)",False,142,98,44,0.6901,2115.37,3829.46,1714.1,2.234,39.08,-38.96,14.897,-280.67,-14.03,3,-200.5,1759.0,2.602,356.37,1.578,43,142,98,44,0.6901,3393.79,4711.79,1318.0,3.575,48.08,-29.95,23.9,-216.38,-10.82,3,-173.5,2650.25,4.133,743.54,2.575,43,85.94,75.48
82.5,0.09,None,True,958,551,407,0.5752,-1523.35,16937.17,18460.52,0.917,30.74,-45.36,-1.59,-2045.84,-102.29,7,-328.45,-1472.07,0.889,-51.28,0.99,288,958,551,407,0.5752,7098.78,21896.98,14798.21,1.48,39.74,-36.36,7.41,-484.37,-24.22,7,-274.5,4558.22,1.429,2540.56,1.61,288,88.92,15.0
82.5,0.09,None,False,1101,626,475,0.5686,-2039.78,19813.54,21853.33,0.907,31.65,-46.01,-1.853,-2383.29,-119.16,7,-328.45,-1742.17,0.888,-297.61,0.953,331,1101,626,475,0.5686,7868.93,25448.14,17579.21,1.448,40.65,-37.01,7.147,-520.0,-26.0,7,-274.5,5187.86,1.415,2681.07,1.528,331,88.3,15.0
82.5,0.09,"(0.3, 0.5)",True,814,466,348,0.5725,-642.51,14606.82,15249.33,0.958,31.35,-43.82,-0.789,-1212.58,-60.63,11,-395.95,-684.83,0.937,42.32,1.01,245,814,466,348,0.5725,6684.1,18801.81,12117.71,1.552,40.35,-34.82,8.211,-455.51,-22.78,11,-297.0,4436.58,1.51,2247.52,1.656,245,90.36,15.0
82.5,0.09,"(0.3, 0.5)",False,940,530,410,0.5638,-1228.58,17085.1,18313.69,0.933,32.24,-44.67,-1.307,-1854.04,-92.7,11,-395.95,-804.85,0.937,-423.74,0.923,282,940,530,410,0.5638,7231.55,21855.76,14624.21,1.494,41.24,-35.67,7.693,-581.51,-29.08,11,-348.0,5117.28,1.502,2114.27,1.478,282,88.57,15.0
82.5,0.09,"(0.2, 0.5)",True,732,428,304,0.5847,491.62,13579.23,13087.61,1.038,31.73,-43.05,0.672,-895.24,-44.76,8,-273.01,682.35,1.076,-190.72,0.953,220,732,428,304,0.5847,7080.07,17432.28,10352.21,1.684,40.73,-34.05,9.672,-491.51,-24.58,8,-201.0,5290.64,1.743,1789.43,1.554,220,89.84,20.01
82.5,0.09,"(0.2, 0.5)",False,848,488,360,0.5755,190.59,15931.45,15740.86,1.012,32.65,-43.72,0.225,-1307.14,-65.36,8,-383.79,852.53,1.081,-661.94,0.872,255,848,488,360,0.5755,7822.42,20324.12,12501.71,1.626,41.65,-34.73,9.225,-622.01,-31.1,8,-348.0,6189.46,1.74,1632.95,1.394,255,85.64,16.19
82.5,0.09,"(0.3, 0.6)",True,767,439,328,0.5724,-274.6,13879.86,14154.46,0.981,31.62,-43.15,-0.358,-977.25,-48.86,11,-395.95,-547.88,0.947,273.27,1.07,231,767,439,328,0.5724,6629.03,17831.74,11202.71,1.592,40.62,-34.15,8.643,-416.65,-20.83,11,-297.0,4276.46,1.525,2352.57,1.768,231,91.21,15.0
82.5,0.09,"(0.3, 0.6)",False,883,502,381,0.5685,-406.0,16443.96,16849.96,0.976,32.76,-44.23,-0.46,-1195.38,-59.77,11,-395.95,-462.68,0.961,56.68,1.012,265,883,502,381,0.5685,7541.34,20962.55,13421.21,1.562,41.76,-35.23,8.541,-479.65,-23.98,11,-348.0,5099.32,1.534,2442.02,1.63,265,90.6,15.0
