family,coin,tf,n,pf,wr,payoff,net_pct,calmar,sharpe,maxdd,liq
regime_mr,HYPE,3m,2593,1.0831240259410557,81.56575395295025,0.2447911510164656,38.962404651393015,6.623698660393888,2.638829178423209,17.99972495641832,0
bb_revert,HYPE,3m,3139,0.6541767512844459,34.05543166613571,1.2667407625433142,-804.7636605999678,-3.0617024828725454,-0.449320940100885,799.90000539706,0
kc_revert,HYPE,3m,2782,0.7186887912133495,34.255930984902946,1.379309338015967,-578.4180066009038,-3.0111273987568925,1.0651231877709761,584.6498076479879,0
rsi_snapback,HYPE,3m,1366,0.7116075618209623,44.436310395314784,0.8898025361155031,-243.6267242008011,-3.046267800323408,-1.7676783236114382,243.62672420080088,0
stoch_snapback,HYPE,3m,3950,0.6227710070105497,41.51898734177215,0.8771957476794937,-986.0460602061307,-3.113030307465883,-5.319292854786244,963.8266324977154,0
vwap_revert,HYPE,3m,2757,0.6577663170144459,42.29234675371781,0.897518190711821,-609.7255732264949,-3.0810795287395374,-2.6145350354152277,602.5013295873059,0
vwap_reclaim,HYPE,3m,1163,0.7165443522854207,38.17712811693895,1.1603499758856248,-229.72274647423902,-3.132743620120353,-4.3259278882916,223.10996095343708,0
wick_fade,HYPE,3m,1152,0.5881714976540723,47.13541666666667,0.6596619559324678,-274.55025547563196,-3.009870592567622,-2.7808230982804036,277.8606236154842,0
atr_climax_fade,HYPE,3m,1693,0.5939504298964354,32.66391021854696,1.2244186077431036,-559.5429553593315,-3.335390636212798,-4.90675857231273,510.9599389263302,0
micro_pullback,HYPE,3m,1781,0.5640176999072682,25.435148792813028,1.653455861979806,-693.4191906413903,-3.0338402280164827,-4.575415002342803,695.9087549563474,0
orb_fade,HYPE,3m,1486,0.5445274571400536,39.300134589502015,0.8410338464731648,-496.29183680017485,-3.1258671031107137,-3.5526810399183275,486.5216224520752,0
range_fade,HYPE,3m,2205,0.8719749654316341,35.01133786848072,1.6185752920512069,-208.97008831276716,-3.069153930493761,-2.3451719945483505,207.27488515864394,0
failed_breakout,HYPE,3m,3830,0.5888322496719067,26.240208877284594,1.6551752291772504,-1401.4354917017422,-3.2113382919402182,-2.2882661549084826,1328.6359964705716,0
sweep_reversal,HYPE,3m,2988,0.7224032341396007,41.365461847389554,1.023989050333803,-543.3646255588312,-2.9919410700742977,-2.8356798416258537,552.9040098515486,0
squeeze_expansion,HYPE,3m,707,0.7041606517181048,29.13719943422914,1.7125460510231578,-168.433974201046,-3.0422836966952813,-2.0322367175488973,168.56955292667973,0
reclaim_pullback,HYPE,3m,1903,0.7044221185306806,28.954282711508146,1.7284549986451547,-453.4675491809412,-3.3420311455075162,-4.226510452432392,413.45156237540135,0
mr_fade2,HYPE,3m,1150,0.9308029765675971,44.52173913043478,1.1598677715822792,-48.39231923622306,-2.205579812057147,-1.6781149667672306,66.79592660367571,0
donchian_breakout,HYPE,3m,1964,0.6562019321591163,27.240325865580452,1.7527337589820136,-560.1302561547654,-3.3230908414896327,0.16115611160615478,513.6662808025893,0
regime_mr,HYPE,5m,2899,1.4109741407344798,87.06450500172474,0.2096336381836093,152.75773443024636,55.15778236400816,8.438477556447243,5.078260476648584,0
bb_revert,HYPE,5m,3107,0.7968823396902516,38.94431927904731,1.2493271061094275,-417.6564284996448,-1.914633477869666,-2.2695103699803787,398.4289690535094,1
kc_revert,HYPE,5m,2554,0.8089178823311391,36.530931871574005,1.4054189574049052,-332.8447664985906,-1.8055741784675359,0.4877004610648134,336.5426337082491,0
rsi_snapback,HYPE,5m,1341,0.7322449164889396,44.44444444444444,0.9153061456111746,-214.076380104285,-1.8062271155889469,0.5877678977762032,216.40280552496236,0
stoch_snapback,HYPE,5m,3906,0.7657664460519589,45.775729646697386,0.9070991793836962,-540.7435895786526,-1.8321606552462484,-2.360086476207479,538.8453589314486,0
vwap_revert,HYPE,5m,2846,0.752867005660261,47.82150386507379,0.8214603257938924,-396.81244589749934,-1.8250701344620273,0.46851882182829774,397.34907075320837,0
vwap_reclaim,HYPE,5m,1477,0.8064900318535132,40.352064996614764,1.1921438222532637,-182.97032071879062,-1.7973607180156717,1.2636525227341031,186.0585498096164,0
wick_fade,HYPE,5m,1115,0.7026203566795244,50.31390134529148,0.6938532577548244,-174.154567476501,-1.8675659939887554,-0.6167533070135519,170.66519234324898,0
atr_climax_fade,HYPE,5m,1597,0.6702208276833281,34.18910457107076,1.290113717756736,-395.2614359655131,-1.869752408051627,1.0367103154895931,386.02203644133255,0
micro_pullback,HYPE,5m,1712,0.6342776502672136,27.044392523364486,1.7110427325782935,-517.4491510272395,-2.1675550429596027,-3.117647823612197,435.9755265983984,0
orb_fade,HYPE,5m,1821,0.593789010002841,43.108182317408016,0.7836502093795455,-482.0942726924584,-1.8263833681981685,-3.3398920057018744,484.2597104968089,0
range_fade,HYPE,5m,2164,0.8615796861674423,34.51940850277264,1.6343486148584545,-215.50065137150685,-1.8766745981609936,1.2379440859245046,209.9276123244219,0
failed_breakout,HYPE,5m,3867,0.7386551031224484,29.73881561934316,1.7451529697249497,-813.0344511792916,-1.8943543687321418,-2.0166077030693206,783.8944045957218,0
sweep_reversal,HYPE,5m,3052,0.8197851891600323,43.2175622542595,1.0770945661973739,-338.902323151107,-1.8429987897990858,-3.166959730754322,335.86081354222995,0
squeeze_expansion,HYPE,5m,765,0.7120170449998361,28.49673202614379,1.786574878967479,-172.40187820651835,-1.7478770113997095,-2.24549908882677,180.3941220898337,0
reclaim_pullback,HYPE,5m,1913,0.7563056696518616,29.639309984317823,1.795392295152391,-358.196674817563,-1.9538515901532496,-2.6213956397646965,335.3021587502857,0
mr_fade2,HYPE,5m,1177,0.9619830566851025,46.13423959218352,1.1231993700522191,-25.503683119313564,-1.0341553207425798,-0.6172997873963383,45.03201118158305,1
donchian_breakout,HYPE,5m,2001,0.697351738843754,27.68615692153923,1.8214223214926213,-480.3692636818326,-1.8555801547483746,-2.999341796461122,473.45553316858206,0
