sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
60.0,0.09,None,True,1925,1144,781,0.5943,8356.82,42575.35,34218.54,1.244,37.22,-43.81,4.341,-1632.95,-81.65,9,-541.54,7785.37,1.344,571.45,1.049,578,1925,1145,780,0.5948,25683.36,52874.61,27191.25,1.945,46.18,-34.86,13.342,-810.96,-40.55,9,-460.5,19908.63,2.111,5774.72,1.623,578,93.57,67.48
60.0,0.09,None,False,2243,1330,913,0.593,9692.5,49592.92,39900.42,1.243,37.29,-43.7,4.321,-2056.64,-102.83,9,-541.54,9130.78,1.343,561.72,1.042,673,2243,1331,912,0.5934,29881.01,61566.26,31685.25,1.943,46.26,-34.74,13.322,-825.07,-41.25,9,-460.5,23261.1,2.104,6619.91,1.624,673,93.35,66.6
60.0,0.09,"(0.3, 0.5)",True,1626,987,639,0.607,9720.19,37821.98,28101.78,1.346,38.32,-43.98,5.978,-1407.53,-70.38,8,-468.0,7807.2,1.412,1913.0,1.209,488,1626,988,638,0.6076,24356.09,46708.34,22352.25,2.09,47.28,-35.03,14.979,-715.2,-35.76,8,-396.0,18049.99,2.204,6306.1,1.857,488,96.97,78.59
60.0,0.09,"(0.3, 0.5)",False,1893,1140,753,0.6022,11260.95,43961.7,32700.75,1.344,38.56,-43.43,5.949,-1544.38,-77.22,8,-468.0,8959.65,1.401,2301.31,1.223,568,1893,1141,752,0.6027,28299.8,54225.05,25925.25,2.092,47.52,-34.48,14.95,-628.88,-31.44,8,-396.0,20885.4,2.18,7414.4,1.901,568,97.24,79.13
60.0,0.09,"(0.2, 0.5)",True,1453,890,563,0.6125,10219.76,34865.6,24645.84,1.415,39.17,-43.78,7.034,-1417.36,-70.87,7,-394.46,8154.33,1.493,2065.43,1.255,436,1453,891,562,0.6132,23298.61,42878.86,19580.25,2.19,48.12,-34.84,16.035,-778.6,-38.93,7,-331.5,17307.93,2.321,5990.68,1.924,436,96.81,80.39
60.0,0.09,"(0.2, 0.5)",False,1693,1033,660,0.6102,12259.22,40734.64,28475.42,1.431,39.43,-43.14,7.241,-1482.95,-74.15,7,-394.46,9737.04,1.502,2522.18,1.277,508,1693,1034,659,0.6108,27498.1,50034.85,22536.75,2.22,48.39,-34.2,16.242,-687.78,-34.39,7,-331.5,20402.68,2.331,7095.42,1.984,508,96.95,81.13
60.0,0.09,"(0.3, 0.6)",True,1464,909,555,0.6209,10788.99,34846.88,24057.89,1.448,38.34,-43.35,7.37,-934.72,-46.74,8,-408.04,8351.84,1.513,2437.15,1.313,440,1464,910,554,0.6216,23966.85,43031.1,19064.25,2.257,47.29,-34.41,16.371,-559.2,-27.96,8,-336.0,17568.6,2.365,6398.25,2.033,440,97.56,83.15
60.0,0.09,"(0.3, 0.6)",False,1706,1051,655,0.6161,12271.64,40379.49,28107.85,1.437,38.42,-42.91,7.193,-911.37,-45.57,8,-408.04,9429.36,1.489,2842.28,1.322,512,1706,1052,654,0.6166,27627.16,49841.41,22214.25,2.244,47.38,-33.97,16.194,-472.88,-23.64,8,-336.0,20175.76,2.325,7451.4,2.067,512,97.81,83.44
60.0,0.12,None,True,1489,936,553,0.6286,12631.31,35791.84,23160.53,1.545,38.24,-41.88,8.483,-930.8,-46.54,9,-421.38,10654.4,1.698,1976.91,1.25,447,1489,937,552,0.6293,26033.43,44218.68,18185.25,2.432,47.19,-32.94,17.484,-372.0,-18.6,9,-340.5,20032.97,2.685,6000.46,1.953,447,95.22,80.6
60.0,0.12,None,False,1721,1081,640,0.6281,15162.51,41777.85,26615.34,1.57,38.65,-41.59,8.81,-796.39,-39.82,9,-421.38,12836.43,1.728,2326.08,1.259,517,1721,1082,639,0.6287,30653.03,51509.78,20856.75,2.47,47.61,-32.64,17.811,-372.0,-18.6,9,-340.5,23673.54,2.72,6979.48,1.984,517,95.06,81.1
60.0,0.12,"(0.3, 0.5)",True,1252,800,452,0.639,12437.57,31534.82,19097.25,1.651,39.42,-42.25,9.934,-711.94,-35.6,8,-347.92,9767.39,1.761,2670.18,1.426,376,1252,801,451,0.6398,23707.2,38737.95,15030.75,2.577,48.36,-33.33,18.935,-307.5,-15.38,8,-276.0,17652.64,2.758,6054.56,2.214,376,96.9,86.76
60.0,0.12,"(0.3, 0.5)",False,1446,921,525,0.6369,15025.99,36788.96,21762.98,1.69,39.94,-41.45,10.391,-564.08,-28.2,8,-347.92,12127.48,1.835,2898.51,1.401,434,1446,922,524,0.6376,28041.85,45081.1,17039.25,2.646,48.89,-32.52,19.393,-354.0,-17.7,8,-276.0,21237.0,2.875,6804.85,2.192,434,96.05,86.28
60.0,0.12,"(0.2, 0.5)",True,1128,724,404,0.6418,12154.56,29253.78,17099.22,1.711,40.41,-42.32,10.775,-771.33,-38.57,8,-347.92,9561.62,1.835,2592.93,1.459,339,1128,725,403,0.6427,22308.21,35772.96,13464.75,2.657,49.34,-33.41,19.777,-333.32,-16.67,8,-276.0,16663.68,2.859,5644.53,2.254,339,96.72,87.81
60.0,0.12,"(0.2, 0.5)",False,1305,839,466,0.6429,14971.19,34347.65,19376.46,1.773,40.94,-41.58,11.472,-609.97,-30.5,8,-347.92,12054.16,1.931,2917.03,1.453,392,1305,840,465,0.6437,26717.98,41901.73,15183.75,2.76,49.88,-32.65,20.474,-354.0,-17.7,8,-276.0,20272.32,3.007,6445.67,2.268,392,95.95,88.04
60.0,0.12,"(0.3, 0.6)",True,1126,737,389,0.6545,12862.9,29099.53,16236.64,1.792,39.48,-41.74,11.424,-428.53,-21.43,8,-347.92,10057.23,1.925,2805.66,1.523,338,1126,738,388,0.6554,22998.24,35735.49,12737.25,2.806,48.42,-32.83,20.425,-307.5,-15.38,8,-276.0,17150.1,3.015,5848.14,2.384,338,96.82,90.05
60.0,0.12,"(0.3, 0.6)",False,1301,844,457,0.6487,14754.17,33589.04,18834.87,1.783,39.8,-41.21,11.341,-412.38,-20.62,8,-347.92,11558.49,1.91,3195.68,1.521,391,1301,845,456,0.6495,26464.55,41187.8,14723.25,2.797,48.74,-32.29,20.342,-307.5,-15.38,8,-276.0,19749.43,2.991,6715.12,2.397,391,96.8,89.82
60.0,0.15,None,True,1130,736,394,0.6513,13787.12,29581.25,15794.13,1.873,40.19,-40.09,12.201,-555.38,-27.77,9,-361.34,11241.9,2.086,2545.21,1.468,339,1130,737,393,0.6522,23957.9,36207.65,12249.75,2.956,49.13,-31.17,21.202,-315.46,-15.77,9,-280.5,18361.29,3.313,5596.6,2.298,339,95.44,89.36
60.0,0.15,None,False,1297,844,453,0.6507,16137.44,34168.39,18030.95,1.895,40.48,-39.8,12.442,-484.97,-24.25,9,-361.34,13151.11,2.109,2986.33,1.484,390,1297,845,452,0.6515,27811.87,41767.12,13955.25,2.993,49.43,-30.87,21.443,-315.46,-15.77,9,-280.5,21315.09,3.337,6496.79,2.343,390,95.46,89.94
60.0,0.15,"(0.3, 0.5)",True,950,626,324,0.6589,13087.0,26196.2,13109.2,1.998,41.85,-40.46,13.776,-397.07,-19.85,7,-307.43,10384.72,2.202,2702.28,1.605,285,950,627,323,0.66,21637.99,31832.74,10194.75,3.122,50.77,-31.56,22.777,-316.22,-15.81,7,-262.5,16370.51,3.463,5267.48,2.484,285,96.08,93.42
60.0,0.15,"(0.3, 0.5)",False,1091,715,376,0.6554,15284.94,30236.33,14951.39,2.022,42.29,-39.76,14.01,-415.72,-20.79,7,-307.43,12165.54,2.235,3119.39,1.612,328,1091,716,375,0.6563,25105.4,36674.15,11568.75,3.17,51.22,-30.85,23.011,-316.22,-15.81,7,-262.5,19033.73,3.514,6071.67,2.518,328,96.0,93.33
60.0,0.15,"(0.2, 0.5)",True,852,568,284,0.6667,13045.07,24564.35,11519.28,2.132,43.25,-40.56,15.311,-397.07,-19.85,7,-307.43,10156.19,2.318,2888.88,1.758,256,852,569,283,0.6678,20714.41,29679.16,8964.75,3.311,52.16,-31.68,24.313,-316.22,-15.81,7,-262.5,15521.01,3.607,5193.4,2.725,256,96.56,94.46
60.0,0.15,"(0.2, 0.5)",False,983,654,329,0.6653,15433.61,28520.63,13087.02,2.179,43.61,-39.78,15.701,-418.84,-20.94,7,-307.43,12155.56,2.402,3278.05,1.743,295,983,655,328,0.6663,24282.43,34409.68,10127.25,3.398,52.53,-30.88,24.702,-316.22,-15.81,7,-262.5,18348.79,3.749,5933.63,2.719,295,96.16,93.89
60.0,0.15,"(0.3, 0.6)",True,856,575,281,0.6717,12694.2,24052.71,11358.52,2.118,41.83,-40.42,14.83,-331.83,-16.59,7,-274.38,9903.66,2.317,2790.53,1.726,257,856,576,280,0.6729,20398.73,29229.98,8831.25,3.31,50.75,-31.54,23.83,-234.0,-11.7,7,-211.5,15294.96,3.641,5103.77,2.679,257,96.57,94.39
60.0,0.15,"(0.3, 0.6)",False,983,652,331,0.6633,14219.05,27452.73,13233.68,2.074,42.11,-39.98,14.465,-415.72,-20.79,7,-274.38,11091.91,2.26,3127.14,1.706,295,983,653,330,0.6643,23066.75,33323.0,10256.25,3.249,51.03,-31.08,23.466,-279.06,-13.95,7,-211.5,17284.32,3.55,5782.42,2.663,295,96.59,94.37
60.0,0.18,None,True,841,576,265,0.6849,13599.45,24142.19,10542.74,2.29,41.91,-39.78,16.171,-347.84,-17.39,8,-347.84,10409.9,2.448,3189.54,1.951,253,841,577,264,0.6861,21168.87,29328.12,8159.25,3.594,50.83,-30.91,25.171,-276.0,-13.8,8,-276.0,15702.25,3.824,5466.62,3.104,253,97.09,95.38
60.0,0.18,None,False,951,648,303,0.6814,15419.03,27374.97,11955.94,2.29,42.25,-39.46,16.213,-347.84,-17.39,8,-347.84,11864.56,2.449,3554.46,1.943,286,951,649,302,0.6824,23978.66,33208.91,9230.25,3.598,51.17,-30.56,25.214,-276.0,-13.8,8,-276.0,17850.0,3.818,6128.66,3.116,286,96.92,95.14
60.0,0.18,"(0.3, 0.5)",True,712,493,219,0.6924,12893.36,21555.25,8661.89,2.489,43.72,-39.55,18.109,-323.61,-16.18,6,-260.88,9837.02,2.683,3056.34,2.084,214,712,494,218,0.6938,19302.15,25994.4,6692.25,3.884,52.62,-30.7,27.11,-251.72,-12.59,6,-207.0,14319.76,4.173,4982.4,3.286,214,97.08,95.55
60.0,0.18,"(0.3, 0.5)",False,806,553,253,0.6861,14633.62,24474.66,9841.04,2.487,44.26,-38.9,18.156,-344.53,-17.23,6,-260.88,11186.49,2.671,3447.13,2.095,242,806,554,252,0.6873,21888.64,29453.89,7565.25,3.893,53.17,-30.02,27.157,-251.72,-12.59,6,-207.0,16263.37,4.154,5625.27,3.335,242,97.02,95.47
60.0,0.18,"(0.2, 0.5)",True,658,459,199,0.6976,12649.9,20531.83,7881.94,2.605,44.73,-39.61,19.225,-323.61,-16.18,6,-260.88,9671.86,2.817,2978.04,2.164,198,658,460,198,0.6991,18573.03,24665.28,6092.25,4.049,53.62,-30.77,28.226,-251.72,-12.59,6,-207.0,13812.69,4.353,4760.35,3.413,198,96.95,95.44
60.0,0.18,"(0.2, 0.5)",False,747,517,230,0.6921,14432.87,23393.5,8960.63,2.611,45.25,-38.96,19.321,-378.33,-18.92,6,-260.88,11026.89,2.811,3405.98,2.186,225,747,518,229,0.6934,21157.23,28048.98,6891.75,4.07,54.15,-30.09,28.323,-252.84,-12.64,6,-207.0,15725.88,4.35,5431.36,3.472,225,96.99,95.47
60.0,0.18,"(0.3, 0.6)",True,637,452,185,0.7096,12643.57,19886.36,7242.78,2.746,44.0,-39.15,19.849,-271.16,-13.56,6,-260.88,9683.9,3.018,2959.67,2.211,192,637,453,184,0.7111,18377.02,23956.27,5579.25,4.294,52.88,-30.32,28.849,-207.0,-10.35,6,-207.0,13689.17,4.715,4687.85,3.474,192,96.89,95.39
60.0,0.18,"(0.3, 0.6)",False,721,505,216,0.7004,14065.59,22447.03,8381.44,2.678,44.45,-38.8,19.508,-327.21,-16.36,6,-260.88,10685.73,2.891,3379.86,2.237,217,721,506,215,0.7018,20555.11,26993.86,6438.75,4.192,53.35,-29.95,28.509,-210.06,-10.5,6,-207.0,15222.13,4.517,5332.99,3.527,217,97.19,95.79
60.0,0.21,None,True,595,418,177,0.7025,11933.39,18708.46,6775.07,2.761,44.76,-38.28,20.056,-329.4,-16.47,5,-307.5,8817.86,2.79,3115.53,2.684,179,595,419,176,0.7042,17288.9,22472.15,5183.25,4.336,53.63,-29.45,29.057,-262.5,-13.12,5,-262.5,12561.98,4.266,4726.92,4.537,179,98.08,97.13
60.0,0.21,None,False,678,471,207,0.6947,13375.79,21275.94,7900.15,2.693,45.17,-38.16,19.728,-329.4,-16.47,5,-307.5,9576.99,2.658,3798.8,2.788,204,678,472,206,0.6962,19478.26,25516.51,6038.25,4.226,54.06,-29.31,28.729,-262.5,-13.12,5,-262.5,13843.09,4.083,5635.17,4.64,204,99.15,98.69
60.0,0.21,"(0.3, 0.5)",True,504,358,146,0.7103,11314.83,16891.44,5576.61,3.029,47.18,-38.2,22.45,-264.81,-13.24,4,-233.96,8347.14,3.079,2967.68,2.9,152,504,359,145,0.7123,15851.59,20115.34,4263.75,4.718,56.03,-29.41,31.452,-210.75,-10.54,4,-198.0,11515.61,4.664,4335.98,4.87,152,98.1,97.25
60.0,0.21,"(0.3, 0.5)",False,577,404,173,0.7002,12724.39,19265.58,6541.2,2.945,47.69,-37.81,22.053,-293.92,-14.7,4,-293.92,9047.96,2.893,3676.43,3.086,174,577,405,172,0.7019,17918.15,22903.4,4985.25,4.594,56.55,-28.98,31.054,-258.0,-12.9,4,-258.0,12675.42,4.409,5242.72,5.136,174,99.36,99.03
60.0,0.21,"(0.2, 0.5)",True,470,334,136,0.7106,11010.78,16182.44,5171.65,3.129,48.45,-38.03,23.427,-251.1,-12.56,4,-233.96,8157.52,3.198,2853.26,2.953,141,470,335,135,0.7128,15241.78,19190.53,3948.75,4.86,57.29,-29.25,32.429,-198.0,-9.9,4,-198.0,11119.2,4.832,4122.58,4.938,141,97.9,97.05
60.0,0.21,"(0.2, 0.5)",False,539,379,160,0.7032,12487.0,18522.78,6035.78,3.069,48.87,-37.72,23.167,-293.92,-14.7,4,-293.92,8883.8,3.019,3603.2,3.204,162,539,380,159,0.705,17339.06,21935.81,4596.75,4.772,57.73,-28.91,32.169,-258.0,-12.9,4,-258.0,12277.52,4.599,5061.54,5.271,162,99.31,99.0
60.0,0.21,"(0.3, 0.6)",True,455,328,127,0.7209,10753.44,15533.34,4779.9,3.25,47.36,-37.64,23.634,-244.51,-12.23,5,-220.46,7914.94,3.315,2838.5,3.086,137,455,329,126,0.7231,14848.74,18486.99,3638.25,5.081,56.19,-28.87,32.635,-193.5,-9.67,5,-193.5,10777.1,5.044,4071.64,5.182,137,98.15,97.37
60.0,0.21,"(0.3, 0.6)",False,521,369,152,0.7083,11929.77,17647.25,5717.49,3.087,47.82,-37.62,22.898,-293.92,-14.7,5,-293.92,8683.71,3.066,3246.06,3.142,157,521,370,151,0.7102,16618.89,20969.64,4350.75,4.82,56.67,-28.81,31.898,-258.0,-12.9,5,-258.0,11959.74,4.64,4659.16,5.375,157,98.53,97.89
65.0,0.09,None,True,1896,1143,753,0.6028,8577.31,42543.11,33965.81,1.253,37.22,-45.11,4.524,-1640.06,-82.0,9,-406.04,7789.11,1.346,788.19,1.069,569,1896,1143,753,0.6028,25643.0,52831.91,27188.91,1.943,46.22,-36.11,13.525,-819.96,-41.0,9,-352.0,19732.62,2.1,5910.37,1.639,569,93.91,69.27
65.0,0.09,None,False,2211,1330,881,0.6015,9787.28,49575.96,39788.68,1.246,37.28,-45.16,4.427,-2139.0,-106.95,9,-406.04,9068.37,1.341,718.91,1.055,664,2211,1330,881,0.6015,29687.96,61547.86,31859.91,1.932,46.28,-36.16,13.427,-913.32,-45.67,9,-352.0,22991.96,2.082,6695.99,1.631,664,93.37,67.63
65.0,0.09,"(0.3, 0.5)",True,1606,987,619,0.6146,9861.47,37858.54,27997.07,1.352,38.36,-45.23,6.14,-1379.65,-68.98,6,-340.92,7869.41,1.417,1992.06,1.218,482,1606,987,619,0.6146,24317.58,46743.49,22425.91,2.084,47.36,-36.23,15.142,-704.73,-35.24,6,-287.0,17986.48,2.197,6331.1,1.855,482,97.07,79.11
65.0,0.09,"(0.3, 0.5)",False,1870,1141,729,0.6102,11346.52,44013.54,32667.02,1.347,38.57,-44.81,6.068,-1576.76,-78.84,6,-340.92,8975.99,1.401,2370.53,1.23,561,1870,1141,729,0.6102,28178.59,54284.5,26105.91,2.079,47.58,-35.81,15.069,-623.42,-31.17,6,-287.0,20757.97,2.163,7420.62,1.898,561,97.33,79.48
65.0,0.09,"(0.2, 0.5)",True,1437,891,546,0.62,10330.39,34904.39,24574.0,1.42,39.17,-45.01,7.189,-1384.48,-69.22,6,-340.92,8364.85,1.51,1965.54,1.241,432,1437,891,546,0.62,23265.39,42925.3,19659.91,2.183,48.18,-36.01,16.19,-772.6,-38.63,6,-287.0,17410.69,2.333,5854.7,1.887,432,96.44,79.74
65.0,0.09,"(0.2, 0.5)",False,1674,1034,640,0.6177,12275.41,40783.46,28508.04,1.431,39.44,-44.54,7.333,-1505.32,-75.27,6,-340.92,9891.46,1.513,2383.95,1.259,503,1674,1034,640,0.6177,27343.44,50091.34,22747.91,2.202,48.44,-35.54,16.334,-686.78,-34.34,6,-287.0,20431.32,2.33,6912.12,1.936,503,96.6,80.34
65.0,0.09,"(0.3, 0.6)",True,1448,908,540,0.6271,10757.51,34795.59,24038.09,1.448,38.32,-44.51,7.429,-966.27,-48.31,8,-433.04,8193.75,1.501,2563.76,1.334,435,1448,908,540,0.6271,23791.4,42969.31,19177.91,2.241,47.32,-35.51,16.431,-564.7,-28.23,8,-361.0,17311.61,2.329,6479.79,2.053,435,97.92,83.95
65.0,0.09,"(0.3, 0.6)",False,1688,1051,637,0.6226,12117.26,40324.76,28207.5,1.43,38.37,-44.28,7.178,-947.92,-47.4,8,-433.04,9126.02,1.468,2991.23,1.343,507,1688,1051,637,0.6226,27310.76,49785.17,22474.41,2.215,47.37,-35.28,16.179,-483.38,-24.17,8,-361.0,19755.42,2.271,7555.34,2.089,507,98.27,84.27
65.0,0.12,None,True,1477,935,542,0.633,12201.32,35778.33,23577.01,1.518,38.27,-43.5,8.261,-1040.8,-52.04,9,-446.37,10322.88,1.664,1878.44,1.234,444,1477,935,542,0.633,25495.36,44194.76,18699.41,2.363,47.27,-34.5,17.262,-402.0,-20.1,9,-365.5,19620.45,2.604,5874.9,1.908,444,95.2,79.77
65.0,0.12,None,False,1709,1082,627,0.6331,14747.5,41812.35,27064.84,1.545,38.64,-43.17,8.629,-938.55,-46.93,9,-446.37,12622.87,1.705,2124.63,1.232,513,1709,1082,627,0.6331,30129.95,51551.86,21421.91,2.407,47.64,-34.17,17.63,-402.0,-20.1,9,-365.5,23387.98,2.659,6741.97,1.921,513,94.78,79.87
65.0,0.12,"(0.3, 0.5)",True,1243,800,443,0.6436,12276.48,31592.31,19315.82,1.636,39.49,-43.6,9.876,-796.95,-39.85,8,-367.92,9668.35,1.744,2608.14,1.413,373,1243,800,443,0.6436,23465.15,38794.06,15328.91,2.531,48.49,-34.6,18.878,-341.95,-17.1,8,-296.0,17499.59,2.706,5965.56,2.176,373,96.8,86.23
65.0,0.12,"(0.3, 0.5)",False,1437,923,514,0.6423,14929.88,36894.45,21964.57,1.68,39.97,-42.73,10.39,-649.09,-32.45,8,-367.92,12156.92,1.831,2772.95,1.378,432,1437,923,514,0.6423,27864.79,45203.2,17338.41,2.607,48.97,-33.73,19.391,-384.0,-19.2,8,-296.0,21203.45,2.846,6661.35,2.139,432,95.8,85.55
65.0,0.12,"(0.2, 0.5)",True,1121,725,396,0.6467,12090.27,29374.03,17283.75,1.7,40.52,-43.65,10.785,-856.34,-42.82,8,-367.92,9584.12,1.83,2506.15,1.437,337,1121,725,396,0.6467,22180.97,35900.87,13719.91,2.617,49.52,-34.65,19.787,-413.32,-20.67,8,-296.0,16641.19,2.829,5539.78,2.199,337,96.46,87.11
65.0,0.12,"(0.2, 0.5)",False,1298,842,456,0.6487,14991.89,34515.9,19524.01,1.768,40.99,-42.82,11.55,-694.98,-34.75,8,-367.92,12201.65,1.942,2790.24,1.425,390,1298,842,456,0.6487,26675.74,42095.65,15419.91,2.73,49.99,-33.82,20.551,-384.0,-19.2,8,-296.0,20374.83,3.002,6300.92,2.202,390,95.6,87.3
65.0,0.12,"(0.3, 0.6)",True,1119,737,382,0.6586,12629.68,29074.38,16444.7,1.768,39.45,-43.05,11.287,-493.55,-24.68,8,-367.92,9804.58,1.884,2825.11,1.528,336,1119,737,382,0.6586,22701.99,35708.9,13006.91,2.745,48.45,-34.05,20.288,-332.5,-16.62,8,-296.0,16852.35,2.925,5849.64,2.375,336,97.03,89.88
65.0,0.12,"(0.3, 0.6)",False,1294,845,449,0.653,14483.5,33587.91,19104.41,1.758,39.75,-42.55,11.193,-442.38,-22.12,8,-367.92,11308.34,1.874,3175.16,1.515,389,1294,845,449,0.653,26130.8,41194.21,15063.41,2.735,48.75,-33.55,20.194,-332.5,-16.62,8,-296.0,19454.18,2.909,6676.62,2.37,389,96.91,89.47
65.0,0.15,None,True,1123,733,390,0.6527,13349.99,29480.03,16130.04,1.828,40.22,-41.36,11.888,-521.38,-26.07,9,-381.33,10833.36,2.014,2516.62,1.462,337,1123,733,390,0.6527,23457.59,36078.0,12620.41,2.859,49.22,-32.36,20.888,-300.5,-15.02,9,-300.5,17907.5,3.166,5550.09,2.275,337,95.65,88.74
65.0,0.15,None,False,1290,842,448,0.6527,15682.85,34091.19,18408.34,1.852,40.49,-41.09,12.157,-497.36,-24.87,9,-381.33,12760.11,2.047,2922.74,1.47,388,1290,842,448,0.6527,27294.07,41670.48,14376.41,2.899,49.49,-32.09,21.158,-300.5,-15.02,9,-300.5,20878.8,3.206,6415.27,2.307,388,95.56,89.15
65.0,0.15,"(0.3, 0.5)",True,945,626,319,0.6624,12976.47,26198.11,13221.64,1.981,41.85,-41.45,13.732,-394.4,-19.72,7,-289.37,10220.77,2.162,2755.7,1.623,284,945,626,319,0.6624,21482.33,31833.24,10350.91,3.075,50.85,-32.45,22.733,-226.5,-11.33,7,-226.5,16170.35,3.372,5311.98,2.504,284,96.38,93.47
65.0,0.15,"(0.3, 0.5)",False,1086,716,370,0.6593,15181.95,30262.26,15080.31,2.007,42.27,-40.76,13.98,-387.96,-19.4,7,-289.37,12063.12,2.207,3118.83,1.613,326,1086,716,370,0.6593,24957.24,36707.65,11750.41,3.124,51.27,-31.76,22.981,-245.0,-12.25,7,-226.5,18904.07,3.443,6053.17,2.508,326,96.07,93.44
65.0,0.15,"(0.2, 0.5)",True,847,567,280,0.6694,12938.32,24561.01,11622.69,2.113,43.32,-41.51,15.275,-447.79,-22.39,7,-289.37,10039.73,2.285,2898.58,1.761,255,847,567,280,0.6694,20562.5,29665.4,9102.91,3.259,52.32,-32.51,24.277,-226.5,-11.33,7,-226.5,15368.35,3.528,5194.15,2.718,255,96.73,94.59
65.0,0.15,"(0.2, 0.5)",False,978,654,324,0.6687,15349.4,28541.31,13191.91,2.164,43.64,-40.72,15.695,-475.15,-23.76,7,-289.37,12091.66,2.382,3257.75,1.734,294,978,654,324,0.6687,24153.01,34428.92,10275.91,3.35,52.64,-31.72,24.696,-287.34,-14.37,7,-226.5,18248.63,3.691,5904.38,2.689,294,96.18,93.84
65.0,0.15,"(0.3, 0.6)",True,853,576,277,0.6753,12610.78,24062.77,11451.99,2.101,41.78,-41.34,14.784,-304.69,-15.23,7,-289.37,9729.32,2.265,2881.46,1.766,256,853,576,277,0.6753,20288.22,29247.63,8959.41,3.264,50.78,-32.34,23.785,-226.5,-11.33,7,-226.5,15102.45,3.529,5185.77,2.736,256,96.93,94.99
65.0,0.15,"(0.3, 0.6)",False,980,654,326,0.6673,14138.19,27486.81,13348.62,2.059,42.03,-40.95,14.427,-377.01,-18.85,7,-289.37,10950.13,2.221,3188.05,1.728,294,980,654,326,0.6673,22958.74,33373.64,10414.91,3.204,51.03,-31.95,23.427,-245.0,-12.25,7,-226.5,17124.31,3.46,5834.42,2.689,294,96.84,94.77
65.0,0.18,None,True,835,571,264,0.6838,13208.85,24030.46,10821.61,2.221,42.08,-40.99,15.819,-367.83,-18.39,8,-367.83,10190.33,2.387,3018.52,1.869,251,835,571,264,0.6838,20724.07,29169.98,8445.91,3.454,51.09,-31.99,24.819,-296.0,-14.8,8,-296.0,15446.46,3.697,5277.61,2.942,251,96.83,94.96
65.0,0.18,None,False,945,643,302,0.6804,14953.41,27263.24,12309.83,2.215,42.4,-40.76,15.824,-367.83,-18.39,8,-367.83,11589.98,2.38,3363.43,1.86,284,945,643,302,0.6804,23458.85,33050.76,9591.91,3.446,51.4,-31.76,24.824,-296.0,-14.8,8,-296.0,17539.21,3.676,5919.65,2.949,284,96.7,94.75
65.0,0.18,"(0.3, 0.5)",True,709,491,218,0.6925,12710.88,21546.65,8835.77,2.439,43.88,-40.53,17.928,-283.56,-14.18,6,-275.87,9731.09,2.638,2979.8,2.029,213,709,491,218,0.6925,19092.49,25966.4,6873.91,3.778,52.88,-31.53,26.929,-222.0,-11.1,6,-222.0,14195.6,4.08,4896.9,3.162,213,96.98,95.41
65.0,0.18,"(0.3, 0.5)",False,803,551,252,0.6862,14391.13,24466.07,10074.94,2.428,44.4,-39.98,17.922,-380.6,-19.03,6,-275.87,11073.04,2.623,3318.09,2.02,241,803,551,252,0.6862,21618.98,29425.88,7806.91,3.769,53.4,-30.98,26.923,-240.06,-12.0,6,-222.0,16131.71,4.048,5487.27,3.183,241,96.81,95.11
65.0,0.18,"(0.2, 0.5)",True,655,457,198,0.6977,12509.92,20523.24,8013.32,2.561,44.91,-40.47,19.099,-283.56,-14.18,6,-275.87,9593.43,2.779,2916.49,2.113,197,655,457,198,0.6977,18405.87,24637.28,6231.41,3.954,53.91,-31.47,28.101,-222.0,-11.1,6,-222.0,13716.02,4.275,4689.85,3.296,197,96.87,95.32
65.0,0.18,"(0.2, 0.5)",False,744,515,229,0.6922,14237.88,23384.91,9147.03,2.557,45.41,-39.94,19.137,-414.4,-20.72,6,-275.87,10945.94,2.77,3291.94,2.111,224,744,515,229,0.6922,20935.07,28020.98,7085.91,3.954,54.41,-30.94,28.139,-282.84,-14.14,6,-222.0,15626.72,4.257,5308.36,3.321,224,96.77,95.12
65.0,0.18,"(0.3, 0.6)",True,636,451,185,0.7091,12470.72,19885.91,7415.2,2.682,44.09,-40.08,19.608,-304.71,-15.24,6,-275.87,9605.07,2.96,2865.64,2.14,191,636,451,185,0.7091,18195.01,23945.42,5750.41,4.164,53.09,-31.08,28.609,-222.0,-11.1,6,-222.0,13610.16,4.595,4584.85,3.334,191,96.68,95.07
